
City,Year,Field,Graduates
Aizawl,2022,pg_medical_MD_MS,75
Aizawl,2022,pg_management_MBA,1500
Aizawl,2022,pg_computers_MCA,1100
Aizawl,2022,pg_education_MEd,380
Aizawl,2023,engineers_BE_BTech,4600
Aizawl,2023,architecture_BArch,130
Aizawl,2023,design_graduates_BDes_MDes,170
Aizawl,2023,doctors_MBBS,240
Aizawl,2023,doctors_BDS,120
Aizawl,2023,doctors_BAMS_BHMS_Unani,140
Aizawl,2023,bsc_graduates,6400
Aizawl,2023,bcom_graduates,5600
Aizawl,2023,arts_graduates_BA,8400
Aizawl,2023,hotel_management_degree,500
Aizawl,2023,education_BEd,4000
Aizawl,2023,diploma_holders_polytechnic,5200
Aizawl,2023,vocational_degree_BVoc,400
Aizawl,2023,ITI_and_ShortTerm_Vocational_Certified,25000
Aizawl,2023,pg_science_MSc,1400
Aizawl,2023,pg_commerce_MCom,1200
Aizawl,2023,pg_arts_MA,1800
Aizawl,2023,pg_eng_ME_MTech,460
Aizawl,2023,pg_medical_MD_MS,80
Aizawl,2023,pg_management_MBA,1600
Aizawl,2023,pg_computers_MCA,1200
Aizawl,2023,pg_education_MEd,400
Aizawl,2024,engineers_BE_BTech,4800
Aizawl,2024,architecture_BArch,140
Aizawl,2024,design_graduates_BDes_MDes,180
Aizawl,2024,doctors_MBBS,250
Aizawl,2024,doctors_BDS,125
Aizawl,2024,doctors_BAMS_BHMS_Unani,150
Aizawl,2024,bsc_graduates,6600
Aizawl,2024,bcom_graduates,5800
Aizawl,2024,arts_graduates_BA,8600
Aizawl,2024,hotel_management_degree,600
Aizawl,2024,education_BEd,4200
Aizawl,2024,diploma_holders_polytechnic,5400
Aizawl,2024,vocational_degree_BVoc,500
Aizawl,2024,ITI_and_ShortTerm_Vocational_Certified,28000
Aizawl,2024,pg_science_MSc,1450
Aizawl,2024,pg_commerce_MCom,1250
Aizawl,2024,pg_arts_MA,1900
Aizawl,2024,pg_eng_ME_MTech,480
Aizawl,2024,pg_medical_MD_MS,85
Aizawl,2024,pg_management_MBA,1700
Aizawl,2024,pg_computers_MCA,1300
Aizawl,2024,pg_education_MEd,420
Amravati,2015,engineers_BE_BTech,12000
Amravati,2015,architecture_BArch,150
Amravati,2015,design_graduates_BDes_MDes,50
Amravati,2015,doctors_MBBS,500
Amravati,2015,doctors_BDS,250
Amravati,2015,doctors_BAMS_BHMS_Unani,350
Amravati,2015,bsc_graduates,15000
Amravati,2015,bcom_graduates,18000
Amravati,2015,arts_graduates_BA,20000
Amravati,2015,hotel_management_degree,400
Amravati,2015,education_BEd,6000
Amravati,2015,diploma_holders_polytechnic,15000
Amravati,2015,vocational_degree_BVoc,80
Amravati,2015,ITI_and_ShortTerm_Vocational_Certified,35000
Amravati,2015,pg_science_MSc,3000
Amravati,2015,pg_commerce_MCom,3600
Amravati,2015,pg_arts_MA,4000
Amravati,2015,pg_eng_ME_MTech,1200
Amravati,2015,pg_medical_MD_MS,250
Amravati,2015,pg_management_MBA,3500
Amravati,2015,pg_computers_MCA,1200
Amravati,2015,pg_education_MEd,400
Amravati,2016,engineers_BE_BTech,12500
Amravati,2016,architecture_BArch,160
Amravati,2016,design_graduates_BDes_MDes,55
Amravati,2016,doctors_MBBS,520
Amravati,2016,doctors_BDS,260
Amravati,2016,doctors_BAMS_BHMS_Unani,360
Amravati,2016,bsc_graduates,15500
Amravati,2016,bcom_graduates,18500
Amravati,2016,arts_graduates_BA,20500
Amravati,2016,hotel_management_degree,420
Amravati,2016,education_BEd,6200
Amravati,2016,diploma_holders_polytechnic,15500
Amravati,2016,vocational_degree_BVoc,120
Amravati,2016,ITI_and_ShortTerm_Vocational_Certified,37000
Amravati,2016,pg_science_MSc,3100
Amravati,2016,pg_commerce_MCom,3700
Amravati,2016,pg_arts_MA,4100
Amravati,2016,pg_eng_ME_MTech,1250
Amravati,2016,pg_medical_MD_MS,260
Amravati,2016,pg_management_MBA,3700
Amravati,2016,pg_computers_MCA,1100
Amravati,2016,pg_education_MEd,420
Amravati,2017,engineers_BE_BTech,11500
Amravati,2017,architecture_BArch,170
Amravati,2017,design_graduates_BDes_MDes,60
Amravati,2017,doctors_MBBS,540
Amravati,2017,doctors_BDS,270
Amravati,2017,doctors_BAMS_BHMS_Unani,380
Amravati,2017,bsc_graduates,16000
Amravati,2017,bcom_graduates,19000
Amravati,2017,arts_graduates_BA,21000
Amravati,2017,hotel_management_degree,450
Amravati,2017,education_BEd,6500
Amravati,2017,diploma_holders_polytechnic,16000
Amravati,2017,vocational_degree_BVoc,200
Amravati,2017,ITI_and_ShortTerm_Vocational_Certified,40000
Amravati,2017,pg_science_MSc,3200
Amravati,2017,pg_commerce_MCom,3800
Amravati,2017,pg_arts_MA,4200
Amravati,2017,pg_eng_ME_MTech,1150
Amravati,2017,pg_medical_MD_MS,270
Amravati,2017,pg_management_MBA,3900
Amravati,2017,pg_computers_MCA,1000
Amravati,2017,pg_education_MEd,450
Amravati,2018,engineers_BE_BTech,13000
Amravati,2018,architecture_BArch,180
Amravati,2018,design_graduates_BDes_MDes,70
Amravati,2018,doctors_MBBS,560
Amravati,2018,doctors_BDS,280
Amravati,2018,doctors_BAMS_BHMS_Unani,400
Amravati,2018,bsc_graduates,16500
Amravati,2018,bcom_graduates,19500
Amravati,2018,arts_graduates_BA,21500
Amravati,2018,hotel_management_degree,500
Amravati,2018,education_BEd,6800
Amravati,2018,diploma_holders_polytechnic,16500
Amravati,2018,vocational_degree_BVoc,300
Amravati,2018,ITI_and_ShortTerm_Vocational_Certified,42000
Amravati,2018,pg_science_MSc,3300
Amravati,2018,pg_commerce_MCom,3900
Amravati,2018,pg_arts_MA,4300
Amravati,2018,pg_eng_ME_MTech,1300
Amravati,2018,pg_medical_MD_MS,280
Amravati,2018,pg_management_MBA,4200
Amravati,2018,pg_computers_MCA,1300
Amravati,2018,pg_education_MEd,480
Amravati,2019,engineers_BE_BTech,13500
Amravati,2019,architecture_BArch,190
Amravati,2019,design_graduates_BDes_MDes,80
Amravati,2019,doctors_MBBS,580
Amravati,2019,doctors_BDS,300
Amravati,2019,doctors_BAMS_BHMS_Unani,420
Amravati,2019,bsc_graduates,17000
Amravati,2019,bcom_graduates,20000
Amravati,2019,arts_graduates_BA,22000
Amravati,2019,hotel_management_degree,550
Amravati,2019,education_BEd,7000
Amravati,2019,diploma_holders_polytechnic,17000
Amravati,2019,vocational_degree_BVoc,450
Amravati,2019,ITI_and_ShortTerm_Vocational_Certified,45000
Amravati,2019,pg_science_MSc,3400
Amravati,2019,pg_commerce_MCom,4000
Amravati,2019,pg_arts_MA,4400
Amravati,2019,pg_eng_ME_MTech,1350
Amravati,2019,pg_medical_MD_MS,300
Amravati,2019,pg_management_MBA,4500
Amravati,2019,pg_computers_MCA,1400
Amravati,2019,pg_education_MEd,500
Amravati,2020,engineers_BE_BTech,14000
Amravati,2020,architecture_BArch,200
Amravati,2020,design_graduates_BDes_MDes,85
Amravati,2020,doctors_MBBS,600
Amravati,2020,doctors_BDS,310
Amravati,2020,doctors_BAMS_BHMS_Unani,440
Amravati,2020,bsc_graduates,17500
Amravati,2020,bcom_graduates,20500
Amravati,2020,arts_graduates_BA,22500
Amravati,2020,hotel_management_degree,300
Amravati,2020,education_BEd,7200
Amravati,2020,diploma_holders_polytechnic,17500
Amravati,2020,vocational_degree_BVoc,600
Amravati,2020,ITI_and_ShortTerm_Vocational_Certified,43000
Amravati,2020,pg_science_MSc,3500
Amravati,2020,pg_commerce_MCom,4100
Amravati,2020,pg_arts_MA,4500
Amravati,2020,pg_eng_ME_MTech,1400
Amravati,2020,pg_medical_MD_MS,310
Amravati,2020,pg_management_MBA,4600
Amravati,2020,pg_computers_MCA,1500
Amravati,2020,pg_education_MEd,520
Amravati,2021,engineers_BE_BTech,14500
Amravati,2021,architecture_BArch,210
Amravati,2021,design_graduates_BDes_MDes,90
Amravati,2021,doctors_MBBS,620
Amravati,2021,doctors_BDS,320
Amravati,2021,doctors_BAMS_BHMS_Unani,460
Amravati,2021,bsc_graduates,18000
Amravati,2021,bcom_graduates,21000
Amravati,2021,arts_graduates_BA,23000
Amravati,2021,hotel_management_degree,400
Amravati,2021,education_BEd,7500
Amravati,2021,diploma_holders_polytechnic,18000
Amravati,2021,vocational_degree_BVoc,800
Amravati,2021,ITI_and_ShortTerm_Vocational_Certified,48000
Amravati,2021,pg_science_MSc,3600
Amravati,2021,pg_commerce_MCom,4200
Amravati,2021,pg_arts_MA,4600
Amravati,2021,pg_eng_ME_MTech,1450
Amravati,2021,pg_medical_MD_MS,320
Amravati,2021,pg_management_MBA,4800
Amravati,2021,pg_computers_MCA,1600
Amravati,2021,pg_education_MEd,550
Amravati,2022,engineers_BE_BTech,15000
Amravati,2022,architecture_BArch,220
Amravati,2022,design_graduates_BDes_MDes,100
Amravati,2022,doctors_MBBS,640
Amravati,2022,doctors_BDS,330
Amravati,2022,doctors_BAMS_BHMS_Unani,480
Amravati,2022,bsc_graduates,18500
Amravati,2022,bcom_graduates,21500
Amravati,2022,arts_graduates_BA,23500
Amravati,2022,hotel_management_degree,500
Amravati,2022,education_BEd,7800
Amravati,2022,diploma_holders_polytechnic,18500
Amravati,2022,vocational_degree_BVoc,1000
Amravati,2022,ITI_and_ShortTerm_Vocational_Certified,52000
Amravati,2022,pg_science_MSc,3700
Amravati,2022,pg_commerce_MCom,4300
Amravati,2022,pg_arts_MA,4700
Amravati,2022,pg_eng_ME_MTech,1500
Amravati,2022,pg_medical_MD_MS,330
Amravati,2022,pg_management_MBA,5000
Amravati,2022,pg_computers_MCA,1700
Amravati,2022,pg_education_MEd,580
Amravati,2023,engineers_BE_BTech,15500
Amravati,2023,architecture_BArch,230
Amravati,2023,design_graduates_BDes_MDes,110
Amravati,2023,doctors_MBBS,660
Amravati,2023,doctors_BDS,340
Amravati,2023,doctors_BAMS_BHMS_Unani,500
Amravati,2023,bsc_graduates,19000
Amravati,2023,bcom_graduates,22000
Amravati,2023,arts_graduates_BA,24000
Amravati,2023,hotel_management_degree,600
Amravati,2023,education_BEd,8000
Amravati,2023,diploma_holders_polytechnic,19000
Amravati,2023,vocational_degree_BVoc,1200
Amravati,2023,ITI_and_ShortTerm_Vocational_Certified,55000
Amravati,2023,pg_science_MSc,3800
Amravati,2023,pg_commerce_MCom,4400
Amravati,2023,pg_arts_MA,4800
Amravati,2023,pg_eng_ME_MTech,1550
Amravati,2023,pg_medical_MD_MS,340
Amravati,2023,pg_management_MBA,5200
Amravati,2023,pg_computers_MCA,1800
Amravati,2023,pg_education_MEd,600
Amravati,2024,engineers_BE_BTech,16000
Amravati,2024,architecture_BArch,240
Amravati,2024,design_graduates_BDes_MDes,120
Amravati,2024,doctors_MBBS,680
Amravati,2024,doctors_BDS,350
Amravati,2024,doctors_BAMS_BHMS_Unani,520
Amravati,2024,bsc_graduates,19500
Amravati,2024,bcom_graduates,22500
Amravati,2024,arts_graduates_BA,24500
Amravati,2024,hotel_management_degree,700
Amravati,2024,education_BEd,8200
Amravati,2024,diploma_holders_polytechnic,19500
Amravati,2024,vocational_degree_BVoc,1400
Amravati,2024,ITI_and_ShortTerm_Vocational_Certified,58000
Amravati,2024,pg_science_MSc,3900
Amravati,2024,pg_commerce_MCom,4500
Amravati,2024,pg_arts_MA,4900
Amravati,2024,pg_eng_ME_MTech,1600
Amravati,2024,pg_medical_MD_MS,350
Amravati,2024,pg_management_MBA,5400
Amravati,2024,pg_computers_MCA,1900
Amravati,2024,pg_education_MEd,620
Andaman & Nicobar Islands,2015,engineers_BE_BTech,200
Andaman & Nicobar Islands,2015,architecture_BArch,20
Andaman & Nicobar Islands,2015,design_graduates_BDes_MDes,10
Andaman & Nicobar Islands,2015,doctors_MBBS,0
Andaman & Nicobar Islands,2015,doctors_BDS,50
Andaman & Nicobar Islands,2015,doctors_BAMS_BHMS_Unani,50
Andaman & Nicobar Islands,2015,bsc_graduates,1000
Andaman & Nicobar Islands,2015,bcom_graduates,1200
Andaman & Nicobar Islands,2015,arts_graduates_BA,1500
Andaman & Nicobar Islands,2015,hotel_management_degree,200
Andaman & Nicobar Islands,2015,education_BEd,300
Andaman & Nicobar Islands,2015,diploma_holders_polytechnic,500
Andaman & Nicobar Islands,2015,vocational_degree_BVoc,20
Andaman & Nicobar Islands,2015,ITI_and_ShortTerm_Vocational_Certified,3500
Andaman & Nicobar Islands,2015,pg_science_MSc,100
Andaman & Nicobar Islands,2015,pg_commerce_MCom,120
Andaman & Nicobar Islands,2015,pg_arts_MA,150
Andaman & Nicobar Islands,2015,pg_eng_ME_MTech,40
Andaman & Nicobar Islands,2015,pg_medical_MD_MS,20
Andaman & Nicobar Islands,2015,pg_management_MBA,250
Andaman & Nicobar Islands,2015,pg_computers_MCA,150
Andaman & Nicobar Islands,2015,pg_education_MEd,50
Andaman & Nicobar Islands,2016,engineers_BE_BTech,210
Andaman & Nicobar Islands,2016,architecture_BArch,20
Andaman & Nicobar Islands,2016,design_graduates_BDes_MDes,10
Andaman & Nicobar Islands,2016,doctors_MBBS,0
Andaman & Nicobar Islands,2016,doctors_BDS,55
Andaman & Nicobar Islands,2016,doctors_BAMS_BHMS_Unani,55
Andaman & Nicobar Islands,2016,bsc_graduates,1050
Andaman & Nicobar Islands,2016,bcom_graduates,1250
Andaman & Nicobar Islands,2016,arts_graduates_BA,1550
Andaman & Nicobar Islands,2016,hotel_management_degree,210
Andaman & Nicobar Islands,2016,education_BEd,310
Andaman & Nicobar Islands,2016,diploma_holders_polytechnic,520
Andaman & Nicobar Islands,2016,vocational_degree_BVoc,30
Andaman & Nicobar Islands,2016,ITI_and_ShortTerm_Vocational_Certified,3800
Andaman & Nicobar Islands,2016,pg_science_MSc,105
Andaman & Nicobar Islands,2016,pg_commerce_MCom,125
Andaman & Nicobar Islands,2016,pg_arts_MA,155
Andaman & Nicobar Islands,2016,pg_eng_ME_MTech,45
Andaman & Nicobar Islands,2016,pg_medical_MD_MS,25
Andaman & Nicobar Islands,2016,pg_management_MBA,260
Andaman & Nicobar Islands,2016,pg_computers_MCA,160
Andaman & Nicobar Islands,2016,pg_education_MEd,55
Andaman & Nicobar Islands,2017,engineers_BE_BTech,220
Andaman & Nicobar Islands,2017,architecture_BArch,25
Andaman & Nicobar Islands,2017,design_graduates_BDes_MDes,15
Andaman & Nicobar Islands,2017,doctors_MBBS,0
Andaman & Nicobar Islands,2017,doctors_BDS,60
Andaman & Nicobar Islands,2017,doctors_BAMS_BHMS_Unani,60
Andaman & Nicobar Islands,2017,bsc_graduates,1100
Andaman & Nicobar Islands,2017,bcom_graduates,1300
Andaman & Nicobar Islands,2017,arts_graduates_BA,1600
Andaman & Nicobar Islands,2017,hotel_management_degree,220
Andaman & Nicobar Islands,2017,education_BEd,320
Andaman & Nicobar Islands,2017,diploma_holders_polytechnic,540
Andaman & Nicobar Islands,2017,vocational_degree_BVoc,40
Andaman & Nicobar Islands,2017,ITI_and_ShortTerm_Vocational_Certified,4200
Andaman & Nicobar Islands,2017,pg_science_MSc,110
Andaman & Nicobar Islands,2017,pg_commerce_MCom,130
Andaman & Nicobar Islands,2017,pg_arts_MA,160
Andaman & Nicobar Islands,2017,pg_eng_ME_MTech,50
Andaman & Nicobar Islands,2017,pg_medical_MD_MS,30
Andaman & Nicobar Islands,2017,pg_management_MBA,270
Andaman & Nicobar Islands,2017,pg_computers_MCA,170
Andaman & Nicobar Islands,2017,pg_education_MEd,60
Andaman & Nicobar Islands,2018,engineers_BE_BTech,230
Andaman & Nicobar Islands,2018,architecture_BArch,25
Andaman & Nicobar Islands,2018,design_graduates_BDes_MDes,15
Andaman & Nicobar Islands,2018,doctors_MBBS,0
Andaman & Nicobar Islands,2018,doctors_BDS,65
Andaman & Nicobar Islands,2018,doctors_BAMS_BHMS_Unani,65
Andaman & Nicobar Islands,2018,bsc_graduates,1150
Andaman & Nicobar Islands,2018,bcom_graduates,1350
Andaman & Nicobar Islands,2018,arts_graduates_BA,1650
Andaman & Nicobar Islands,2018,hotel_management_degree,230
Andaman & Nicobar Islands,2018,education_BEd,330
Andaman & Nicobar Islands,2018,diploma_holders_polytechnic,560
Andaman & Nicobar Islands,2018,vocational_degree_BVoc,50
Andaman & Nicobar Islands,2018,ITI_and_ShortTerm_Vocational_Certified,4500
Andaman & Nicobar Islands,2018,pg_science_MSc,115
Andaman & Nicobar Islands,2018,pg_commerce_MCom,135
Andaman & Nicobar Islands,2018,pg_arts_MA,165
Andaman & Nicobar Islands,2018,pg_eng_ME_MTech,55
Andaman & Nicobar Islands,2018,pg_medical_MD_MS,35
Andaman & Nicobar Islands,2018,pg_management_MBA,280
Andaman & Nicobar Islands,2018,pg_computers_MCA,180
Andaman & Nicobar Islands,2018,pg_education_MEd,65
Andaman & Nicobar Islands,2019,engineers_BE_BTech,240
Andaman & Nicobar Islands,2019,architecture_BArch,30
Andaman & Nicobar Islands,2019,design_graduates_BDes_MDes,20
Andaman & Nicobar Islands,2019,doctors_MBBS,0
Andaman & Nicobar Islands,2019,doctors_BDS,70
Andaman & Nicobar Islands,2019,doctors_BAMS_BHMS_Unani,70
Andaman & Nicobar Islands,2019,bsc_graduates,1200
Andaman & Nicobar Islands,2019,bcom_graduates,1400
Andaman & Nicobar Islands,2019,arts_graduates_BA,1700
Andaman & Nicobar Islands,2019,hotel_management_degree,240
Andaman & Nicobar Islands,2019,education_BEd,340
Andaman & Nicobar Islands,2019,diploma_holders_polytechnic,580
Andaman & Nicobar Islands,2019,vocational_degree_BVoc,70
Andaman & Nicobar Islands,2019,ITI_and_ShortTerm_Vocational_Certified,4800
Andaman & Nicobar Islands,2019,pg_science_MSc,120
Andaman & Nicobar Islands,2019,pg_commerce_MCom,140
Andaman & Nicobar Islands,2019,pg_arts_MA,170
Andaman & Nicobar Islands,2019,pg_eng_ME_MTech,60
Andaman & Nicobar Islands,2019,pg_medical_MD_MS,40
Andaman & Nicobar Islands,2019,pg_management_MBA,300
Andaman & Nicobar Islands,2019,pg_computers_MCA,190
Andaman & Nicobar Islands,2019,pg_education_MEd,70
Andaman & Nicobar Islands,2020,engineers_BE_BTech,250
Andaman & Nicobar Islands,2020,architecture_BArch,30
Andaman & Nicobar Islands,2020,design_graduates_BDes_MDes,20
Andaman & Nicobar Islands,2020,doctors_MBBS,100
Andaman & Nicobar Islands,2020,doctors_BDS,75
Andaman & Nicobar Islands,2020,doctors_BAMS_BHMS_Unani,75
Andaman & Nicobar Islands,2020,bsc_graduates,1250
Andaman & Nicobar Islands,2020,bcom_graduates,1450
Andaman & Nicobar Islands,2020,arts_graduates_BA,1750
Andaman & Nicobar Islands,2020,hotel_management_degree,100
Andaman & Nicobar Islands,2020,education_BEd,350
Andaman & Nicobar Islands,2020,diploma_holders_polytechnic,600
Andaman & Nicobar Islands,2020,vocational_degree_BVoc,80
Andaman & Nicobar Islands,2020,ITI_and_ShortTerm_Vocational_Certified,2500
Andaman & Nicobar Islands,2020,pg_science_MSc,125
Andaman & Nicobar Islands,2020,pg_commerce_MCom,145
Andaman & Nicobar Islands,2020,pg_arts_MA,175
Andaman & Nicobar Islands,2020,pg_eng_ME_MTech,65
Andaman & Nicobar Islands,2020,pg_medical_MD_MS,45
Andaman & Nicobar Islands,2020,pg_management_MBA,310
Andaman & Nicobar Islands,2020,pg_computers_MCA,200
Andaman & Nicobar Islands,2020,pg_education_MEd,75
Andaman & Nicobar Islands,2021,engineers_BE_BTech,260
Andaman & Nicobar Islands,2021,architecture_BArch,35
Andaman & Nicobar Islands,2021,design_graduates_BDes_MDes,25
Andaman & Nicobar Islands,2021,doctors_MBBS,110
Andaman & Nicobar Islands,2021,doctors_BDS,80
Andaman & Nicobar Islands,2021,doctors_BAMS_BHMS_Unani,80
Andaman & Nicobar Islands,2021,bsc_graduates,1300
Andaman & Nicobar Islands,2021,bcom_graduates,1500
Andaman & Nicobar Islands,2021,arts_graduates_BA,1800
Andaman & Nicobar Islands,2021,hotel_management_degree,150
Andaman & Nicobar Islands,2021,education_BEd,360
Andaman & Nicobar Islands,2021,diploma_holders_polytechnic,620
Andaman & Nicobar Islands,2021,vocational_degree_BVoc,100
Andaman & Nicobar Islands,2021,ITI_and_ShortTerm_Vocational_Certified,3500
Andaman & Nicobar Islands,2021,pg_science_MSc,130
Andaman & Nicobar Islands,2021,pg_commerce_MCom,150
Andaman & Nicobar Islands,2021,pg_arts_MA,180
Andaman & Nicobar Islands,2021,pg_eng_ME_MTech,70
Andaman & Nicobar Islands,2021,pg_medical_MD_MS,50
Andaman & Nicobar Islands,2021,pg_management_MBA,320
Andaman & Nicobar Islands,2021,pg_computers_MCA,210
Andaman & Nicobar Islands,2021,pg_education_MEd,80
Andaman & Nicobar Islands,2022,engineers_BE_BTech,280
Andaman & Nicobar Islands,2022,architecture_BArch,40
Andaman & Nicobar Islands,2022,design_graduates_BDes_MDes,30
Andaman & Nicobar Islands,2022,doctors_MBBS,120
Andaman & Nicobar Islands,2022,doctors_BDS,85
Andaman & Nicobar Islands,2022,doctors_BAMS_BHMS_Unani,85
Andaman & Nicobar Islands,2022,bsc_graduates,1350
Andaman & Nicobar Islands,2022,bcom_graduates,1550
Andaman & Nicobar Islands,2022,arts_graduates_BA,1850
Andaman & Nicobar Islands,2022,hotel_management_degree,200
Andaman & Nicobar Islands,2022,education_BEd,370
Andaman & Nicobar Islands,2022,diploma_holders_polytechnic,650
Andaman & Nicobar Islands,2022,vocational_degree_BVoc,150
Andaman & Nicobar Islands,2022,ITI_and_ShortTerm_Vocational_Certified,4500
Andaman & Nicobar Islands,2022,pg_science_MSc,135
Andaman & Nicobar Islands,2022,pg_commerce_MCom,155
Andaman & Nicobar Islands,2022,pg_arts_MA,185
Andaman & Nicobar Islands,2022,pg_eng_ME_MTech,75
Andaman & Nicobar Islands,2022,pg_medical_MD_MS,55
Andaman & Nicobar Islands,2022,pg_management_MBA,340
Andaman & Nicobar Islands,2022,pg_computers_MCA,220
Andaman & Nicobar Islands,2022,pg_education_MEd,85
Andaman & Nicobar Islands,2023,engineers_BE_BTech,300
Andaman & Nicobar Islands,2023,architecture_BArch,45
Andaman & Nicobar Islands,2023,design_graduates_BDes_MDes,35
Andaman & Nicobar Islands,2023,doctors_MBBS,125
Andaman & Nicobar Islands,2023,doctors_BDS,90
Andaman & Nicobar Islands,2023,doctors_BAMS_BHMS_Unani,90
Andaman & Nicobar Islands,2023,bsc_graduates,1400
Andaman & Nicobar Islands,2023,bcom_graduates,1600
Andaman & Nicobar Islands,2023,arts_graduates_BA,1900
Andaman & Nicobar Islands,2023,hotel_management_degree,230
Andaman & Nicobar Islands,2023,education_BEd,380
Andaman & Nicobar Islands,2023,diploma_holders_polytechnic,680
Andaman & Nicobar Islands,2023,vocational_degree_BVoc,200
Andaman & Nicobar Islands,2023,ITI_and_ShortTerm_Vocational_Certified,5000
Andaman & Nicobar Islands,2023,pg_science_MSc,140
Andaman & Nicobar Islands,2023,pg_commerce_MCom,160
Andaman & Nicobar Islands,2023,pg_arts_MA,190
Andaman & Nicobar Islands,2023,pg_eng_ME_MTech,80
Andaman & Nicobar Islands,2023,pg_medical_MD_MS,60
Andaman & Nicobar Islands,2023,pg_management_MBA,360
Andaman & Nicobar Islands,2023,pg_computers_MCA,230
Andaman & Nicobar Islands,2023,pg_education_MEd,90
Andaman & Nicobar Islands,2024,engineers_BE_BTech,320
Andaman & Nicobar Islands,2024,architecture_BArch,50
Andaman & Nicobar Islands,2024,design_graduates_BDes_MDes,40
Andaman & Nicobar Islands,2024,doctors_MBBS,130
Andaman & Nicobar Islands,2024,doctors_BDS,100
